 lat ; lng;lat antenne;long antenne; RSSI ; RSSI packet ; SNR ;distance;Fréquence (MHz);Puissance émission (dBm);Perte;x;x moyen;Perte théorique (dB);
43,5699;1,468;43,5707141;1,4660495;-112;-87;7;0,181349257;868,1;14;102,4;58,45828927;65,62097852;109,5626893;
43,5722;1,467;43,5707141;1,4660495;-113;-94;6;0,18210664;868,1;14;109,4;65,42208927;65,62097852;109,5988893;
43,5723;1,4668;43,5707141;1,4660495;-112;-94;6;0,186421261;868,1;14;109,4;65,21869603;65,62097852;109,8022825;
43,5724;1,466;43,5707141;1,4660495;-90;-119;-2;0,187505938;868,1;14;134,4;90,16830438;65,62097852;109,8526741;
43,5724;1,4661;43,5707141;1,4660495;-107;-96;5;0,187507692;868,1;14;111,4;67,16822311;65,62097852;109,8527554;
43,5723;1,4652;43,5707141;1,4660495;-100;-100;1;0,189158528;868,1;14;115,4;71,09208638;65,62097852;109,9288921;
43,5718;1,4679;43,5707141;1,4660495;-95;-86;0;0,191846175;868,1;14;101,4;56,969542;65,62097852;110,0514365;
43,5723;1,4651;43,5707141;1,4660495;-106;-100;0;0,192220044;868,1;14;115,4;70,95263144;65,62097852;110,0683471;
43,5698;1,4681;43,5707141;1,4660495;-106;-96;7;0,193961991;868,1;14;111,4;66,8742722;65,62097852;110,1467063;
43,5724;1,4668;43,5707141;1,4660495;-96;-91;7;0,19697267;868,1;14;106,4;61,74048542;65,62097852;110,2804931;
43,5718;1,468;43,5707141;1,4660495;-109;-86;6;0,198171471;868,1;14;101,4;56,68778221;65,62097852;110,3331963;
43,5725;1,4659;43,5707141;1,4660495;-89;-127;-10;0,19894792;868,1;14;142,4;97,65381682;65,62097852;110,3671617;
43,5725;1,4662;43,5707141;1,4660495;-99;-94;0;0,198952812;868,1;14;109,4;64,65360322;65,62097852;110,3673753;
43,5725;1,4666;43,5707141;1,4660495;-102;-96;3;0,20347507;868,1;14;111,4;66,45838074;65,62097852;110,5625978;
43,5718;1,4681;43,5707141;1,4660495;-101;-89;5;0,204618494;868,1;14;104,4;59,40970718;65,62097852;110,6112713;
43,5717;1,4682;43,5707141;1,4660495;-108;-99;1;0,205021321;868,1;14;114,4;69,39262433;65,62097852;110,6283542;
43,5717;1,4682;43,5707141;1,4660495;-114;-90;6;0,205021321;868,1;14;105,4;60,39262433;65,62097852;110,6283542;
43,5725;1,4667;43,5707141;1,4660495;-103;-90;3;0,205381541;868,1;14;105,4;60,3773767;65,62097852;110,6436018;
43,5724;1,465;43,5707141;1,4660495;-108;-118;-1;0,205648482;868,1;14;133,4;88,3660947;65,62097852;110,6548838;
43,5716;1,4683;43,5707141;1,4660495;-100;-118;-1;0,206339157;868,1;14;133,4;88,33697185;65,62097852;110,6840067;
43,5697;1,4682;43,5707141;1,4660495;-112;-103;5;0,20671742;868,1;14;118,4;73,32106334;65,62097852;110,6999152;
43,5697;1,4682;43,5707141;1,4660495;-113;-103;4;0,20671742;868,1;14;118,4;73,32106334;65,62097852;110,6999152;
43,5726;1,4658;43,5707141;1,4660495;-82;-129;-12;0,21066363;868,1;14;144,4;99,15681363;65,62097852;110,8641649;
43,5726;1,4658;43,5707141;1,4660495;-90;-130;-13;0,21066363;868,1;14;145,4;100,1568136;65,62097852;110,8641649;
43,5726;1,4663;43,5707141;1,4660495;-89;-121;-4;0,21067133;868,1;14;136,4;91,15649613;65,62097852;110,8644824;
43,5726;1,4664;43,5707141;1,4660495;-102;-91;4;0,211595084;868,1;14;106,4;61,11849341;65,62097852;110,9024851;
43,5714;1,4685;43,5707141;1,4660495;-88;-95;3;0,211639739;868,1;14;110,4;65,11666053;65,62097852;110,904318;
43,5725;1,4651;43,5707141;1,4660495;-85;-132;-15;0,212806317;868,1;14;147,4;102,0689146;65,62097852;110,9520639;
43,5716;1,4684;43,5707141;1,4660495;-107;-97;0;0,213452723;868,1;14;112,4;67,04257088;65,62097852;110,9784076;
43,5726;1,4666;43,5707141;1,4660495;-99;-92;3;0,214340904;868,1;14;107,4;62,00650373;65,62097852;111,0144748;
43,5725;1,465;43,5707141;1,4660495;-104;-100;2;0,215833098;868,1;14;115,4;69,94624398;65,62097852;111,0747345;
43,5715;1,4685;43,5707141;1,4660495;-111;-96;6;0,215896039;868,1;14;111,4;65,9437114;65,62097852;111,0772671;
43,5726;1,4654;43,5707141;1,4660495;-107;-102;0;0,216132044;868,1;14;117,4;71,93422167;65,62097852;111,0867569;
43,5726;1,4653;43,5707141;1,4660495;-92;-119;-2;0,218222489;868,1;14;134,4;88,85061476;65,62097852;111,1703638;
43,5714;1,4686;43,5707141;1,4660495;-111;-100;6;0,219173962;868,1;14;115,4;69,81282569;65,62097852;111,2081528;
43,5696;1,4683;43,5707141;1,4660495;-115;-103;5;0,219590557;868,1;14;118,4;72,79633168;65,62097852;111,2246468;
43,5712;1,4687;43,5707141;1,4660495;-105;-94;7;0,220261942;868,1;14;109,4;63,7698156;65,62097852;111,2511629;
43,5727;1,4657;43,5707141;1,4660495;-84;-94;1;0,222609853;868,1;14;109,4;63,67771722;65,62097852;111,3432613;
43,5713;1,4687;43,5707141;1,4660495;-112;-101;5;0,223249755;868,1;14;116,4;70,65278507;65,62097852;111,3681935;
43,5727;1,4665;43,5707141;1,4660495;-89;-93;0;0,223784629;868,1;14;108,4;62,63199982;65,62097852;111,3889787;
43,5727;1,4665;43,5707141;1,4660495;-103;-90;4;0,223784629;868,1;14;105,4;59,63199982;65,62097852;111,3889787;
43,571;1,4688;43,5707141;1,4660495;-113;-103;5;0,223857996;868,1;14;118,4;72,62915263;65,62097852;111,3918259;
43,5719;1,4683;43,5707141;1,4660495;-112;-95;7;0,224188756;868,1;14;110,4;64,61632832;65,62097852;111,4046502;
43,5727;1,4655;43,5707141;1,4660495;-85;-131;-14;0,225215662;868,1;14;146,4;100,5766331;65,62097852;111,4443454;
43,5727;1,4666;43,5707141;1,4660495;-110;-97;4;0,225231508;868,1;14;112,4;66,57602196;65,62097852;111,4449566;
43,5727;1,4666;43,5707141;1,4660495;-87;-91;1;0,225231508;868,1;14;106,4;60,57602196;65,62097852;111,4449566;
43,5711;1,4688;43,5707141;1,4660495;-111;-102;6;0,225705471;868,1;14;117,4;71,55776313;65,62097852;111,4632154;
43,5711;1,4688;43,5707141;1,4660495;-109;-100;5;0,225705471;868,1;14;115,4;69,55776313;65,62097852;111,4632154;
43,5717;1,4685;43,5707141;1,4660495;-113;-96;7;0,225814937;868,1;14;111,4;65,55355158;65,62097852;111,4674269;
43,5714;1,4687;43,5707141;1,4660495;-112;-99;7;0,226744071;868,1;14;114,4;68,51788609;65,62097852;111,5030924;
43,5716;1,4686;43,5707141;1,4660495;-113;-97;7;0,22786821;868,1;14;112,4;66,47493004;65,62097852;111,5460485;
43,5712;1,4688;43,5707141;1,4660495;-113;-100;6;0,228080665;868,1;14;115,4;69,46683545;65,62097852;111,5541431;
43,5707;1,4689;43,5707141;1,4660495;-108;-87;8;0,22965141;868,1;14;102,4;56,40722257;65,62097852;111,613756;
43,5708;1,4689;43,5707141;1,4660495;-94;-91;7;0,229844415;868,1;14;106,4;60,39992578;65,62097852;111,6210527;
43,5708;1,4689;43,5707141;1,4660495;-113;-101;6;0,229844415;868,1;14;116,4;70,39992578;65,62097852;111,6210527;
43,5715;1,4687;43,5707141;1,4660495;-113;-96;6;0,230721878;868,1;14;111,4;65,36682932;65,62097852;111,6541492;
43,5715;1,4687;43,5707141;1,4660495;-114;-100;6;0,230721878;868,1;14;115,4;69,36682932;65,62097852;111,6541492;
43,5719;1,4684;43,5707141;1,4660495;-103;-118;-1;0,230752697;868,1;14;133,4;87,36566918;65,62097852;111,6553093;
43,5713;1,4688;43,5707141;1,4660495;-114;-99;5;0,230967376;868,1;14;114,4;68,35759207;65,62097852;111,6633865;
43,5695;1,4684;43,5707141;1,4660495;-113;-104;5;0,232561913;868,1;14;119,4;73,29783307;65,62097852;111,7231455;
43,5728;1,4663;43,5707141;1,4660495;-107;-98;2;0,232817781;868,1;14;113,4;67,28828197;65,62097852;111,7326966;
43,5728;1,4663;43,5707141;1,4660495;-109;-96;5;0,232817781;868,1;14;111,4;65,28828197;65,62097852;111,7326966;
43,5728;1,4664;43,5707141;1,4660495;-95;-124;-7;0,233653995;868,1;14;139,4;93,25714067;65,62097852;111,7638379;
43,5728;1,4664;43,5707141;1,4660495;-106;-85;5;0,233653995;868,1;14;100,4;54,25714067;65,62097852;111,7638379;
43,5712;1,4689;43,5707141;1,4660495;-113;-93;8;0,2359154;868,1;14;108,4;62,17347905;65,62097852;111,8474995;
43,572;1,4684;43,5707141;1,4660495;-106;-94;6;0,237282416;868,1;14;109,4;63,12329375;65,62097852;111,8976848;
43,5728;1,4667;43,5707141;1,4660495;-111;-92;7;0,237788154;868,1;14;107,4;61,10480058;65,62097852;111,9161779;
43,5728;1,4667;43,5707141;1,4660495;-105;-89;5;0,237788154;868,1;14;104,4;58,10480058;65,62097852;111,9161779;
43,5706;1,469;43,5707141;1,4660495;-113;-82;7;0,238040979;868,1;14;97,4;51,09557032;65,62097852;111,9254082;
43,5728;1,4668;43,5707141;1,4660495;-112;-96;6;0,239692508;868,1;14;111,4;65,03551568;65,62097852;111,9854628;
43,5711;1,469;43,5707141;1,4660495;-112;-101;5;0,241543664;868,1;14;116,4;69,96869187;65,62097852;112,0522867;
43,572;1,4685;43,5707141;1,4660495;-99;-126;-9;0,243760054;868,1;14;141,4;94,88935414;65,62097852;112,1316244;
43,5729;1,4663;43,5707141;1,4660495;-99;-96;2;0,243897335;868,1;14;111,4;64,88446377;65,62097852;112,1365148;
43,5694;1,4685;43,5707141;1,4660495;-110;-105;3;0,245615945;868,1;14;120,4;73,82347372;65,62097852;112,1975048;
43,5706;1,4691;43,5707141;1,4660495;-111;-91;6;0,246086247;868,1;14;106,4;59,80685803;65,62097852;112,2141205;
43,5706;1,4691;43,5707141;1,4660495;-114;-93;7;0,246086247;868,1;14;108,4;61,80685803;65,62097852;112,2141205;
43,5705;1,4691;43,5707141;1,4660495;-113;-90;6;0,246909555;868,1;14;105,4;58,77784695;65,62097852;112,2431316;
43,571;1,4691;43,5707141;1,4660495;-113;-94;7;0,247805788;868,1;14;109,4;62,74637596;65,62097852;112,2746026;
43,572;1,4686;43,5707141;1,4660495;-112;-92;6;0,250329314;868,1;14;107,4;60,6583707;65,62097852;112,3626078;
43,5694;1,4686;43,5707141;1,4660495;-109;-98;6;0,252137142;868,1;14;113,4;66,59586836;65,62097852;112,4251102;
43,5729;1,4669;43,5707141;1,4660495;-112;-95;7;0,252533888;868,1;14;110,4;63,58221156;65,62097852;112,438767;
43,5729;1,4669;43,5707141;1,4660495;-112;-98;6;0,252533888;868,1;14;113,4;66,58221156;65,62097852;112,438767;
43,5729;1,4669;43,5707141;1,4660495;-112;-97;6;0,252533888;868,1;14;112,4;65,58221156;65,62097852;112,438767;
43,5707;1,4692;43,5707141;1,4660495;-112;-92;7;0,253819919;868,1;14;107,4;60,53809086;65,62097852;112,4828877;
43,5706;1,4692;43,5707141;1,4660495;-113;-94;6;0,2541322;868,1;14;109,4;62,52741096;65,62097852;112,4935676;
43,5709;1,4692;43,5707141;1,4660495;-113;-91;6;0,254655014;868,1;14;106,4;59,50956025;65,62097852;112,5114183;
43,5729;1,467;43,5707141;1,4660495;-113;-95;7;0,254837676;868,1;14;110,4;63,50333215;65,62097852;112,5176464;
43,571;1,4692;43,5707141;1,4660495;-113;-94;6;0,255797624;868,1;14;109,4;62,47067474;65,62097852;112,5503038;
43,5704;1,4692;43,5707141;1,4660495;-114;-83;8;0,256207487;868,1;14;98,4;51,45676853;65,62097852;112,56421;
43,5721;1,4686;43,5707141;1,4660495;-107;-95;6;0,256842742;868,1;14;110,4;63,43525891;65,62097852;112,5857196;
43,5693;1,4686;43,5707141;1,4660495;-112;-104;5;0,258740107;868,1;14;119,4;72,37132981;65,62097852;112,6496487;
43,5693;1,4686;43,5707141;1,4660495;-99;-98;3;0,258740107;868,1;14;113,4;66,37132981;65,62097852;112,6496487;
43,5695;1,4688;43,5707141;1,4660495;-112;-100;7;0,259477274;868,1;14;115,4;68,34661835;65,62097852;112,6743602;
43,5707;1,4693;43,5707141;1,4660495;-109;-93;7;0,261876124;868,1;14;108,4;61,26668678;65,62097852;112,7542917;
43,5707;1,4693;43,5707141;1,4660495;-113;-82;7;0,261876124;868,1;14;97,4;50,26668678;65,62097852;112,7542917;
43,5708;1,4693;43,5707141;1,4660495;-112;-88;7;0,262045362;868,1;14;103,4;56,26107534;65,62097852;112,7599032;
43,5722;1,4686;43,5707141;1,4660495;-108;-91;7;0,263664396;868,1;14;106,4;59,20757509;65,62097852;112,8134034;
43,5722;1,4686;43,5707141;1,4660495;-110;-94;7;0,263664396;868,1;14;109,4;62,20757509;65,62097852;112,8134034;
43,5693;1,4687;43,5707141;1,4660495;-112;-99;6;0,265183347;868,1;14;114,4;67,15767991;65,62097852;112,8632986;
43,5695;1,4689;43,5707141;1,4660495;-112;-99;6;0,266390391;868,1;14;114,4;67,11823375;65,62097852;112,9027448;
43,573;1,4671;43,5707141;1,4660495;-114;-101;7;0,267899253;868,1;14;116,4;69,06917483;65,62097852;112,9518037;
43,573;1,4671;43,5707141;1,4660495;-113;-90;8;0,267899253;868,1;14;105,4;58,06917483;65,62097852;112,9518037;
43,5696;1,469;43,5707141;1,4660495;-112;-97;6;0,268049036;868,1;14;112,4;65,06431987;65,62097852;112,9566586;
43,573;1,4672;43,5707141;1,4660495;-110;-94;0;0,270552225;868,1;14;109,4;61,98358269;65,62097852;113,0373958;
43,573;1,4672;43,5707141;1,4660495;-113;-95;5;0,270552225;868,1;14;110,4;62,98358269;65,62097852;113,0373958;
43,5723;1,4686;43,5707141;1,4660495;-109;-93;6;0,270770948;868,1;14;108,4;60,97656357;65,62097852;113,044415;
43,5692;1,4687;43,5707141;1,4660495;-114;-106;3;0,271924276;868,1;14;121,4;73,93964525;65,62097852;113,0813333;
43,5692;1,4687;43,5707141;1,4660495;-108;-99;4;0,271924276;868,1;14;114,4;66,93964525;65,62097852;113,0813333;
43,5696;1,4691;43,5707141;1,4660495;-113;-104;4;0,275218608;868,1;14;119,4;71,835049;65,62097852;113,1859295;
43,5702;1,4694;43,5707141;1,4660495;-114;-91;8;0,275915721;868,1;14;106,4;58,81307596;65,62097852;113,2079026;
43,5697;1,4692;43,5707141;1,4660495;-113;-101;5;0,277738402;868,1;14;116,4;68,75588622;65,62097852;113,2650923;
43,5707;1,4695;43,5707141;1,4660495;-112;-91;6;0,277988547;868,1;14;106,4;58,74806681;65,62097852;113,2729117;
43,5724;1,4686;43,5707141;1,4660495;-99;-93;1;0,278140609;868,1;14;108,4;60,74331685;65,62097852;113,2776617;
43,5731;1,4671;43,5707141;1,4660495;-113;-98;5;0,278471462;868,1;14;113,4;65,73299098;65,62097852;113,2879875;
43,5731;1,4673;43,5707141;1,4660495;-106;-94;4;0,283783631;868,1;14;109,4;61,56885804;65,62097852;113,4521205;
43,5702;1,4695;43,5707141;1,4660495;-112;-96;6;0,283802194;868,1;14;111,4;63,5682899;65,62097852;113,4526886;
43,5724;1,4687;43,5707141;1,4660495;-95;-92;1;0,284143964;868,1;14;107,4;59,55783619;65,62097852;113,4631423;
43,5697;1,4693;43,5707141;1,4660495;-113;-99;6;0,285119704;868,1;14;114,4;66,52806025;65,62097852;113,4929183;
43,5691;1,4688;43,5707141;1,4660495;-113;-104;4;0,285160099;868,1;14;119,4;71,52682975;65,62097852;113,4941488;
43,5691;1,4688;43,5707141;1,4660495;-106;-99;5;0,285160099;868,1;14;114,4;66,52682975;65,62097852;113,4941488;
43,5691;1,4688;43,5707141;1,4660495;-110;-97;6;0,285160099;868,1;14;112,4;64,52682975;65,62097852;113,4941488;
43,5708;1,4696;43,5707141;1,4660495;-113;-89;7;0,286199646;868,1;14;104,4;56,49522302;65,62097852;113,5257555;
43,5701;1,4695;43,5707141;1,4660495;-113;-97;7;0,286249477;868,1;14;112,4;64,49371085;65,62097852;113,5272677;
43,5709;1,4696;43,5707141;1,4660495;-112;-100;6;0,286785928;868,1;14;115,4;67,47744813;65,62097852;113,5435304;
43,5732;1,467;43,5707141;1,4660495;-110;-103;3;0,286829717;868,1;14;118,4;70,47612197;65,62097852;113,5448565;
43,571;1,4696;43,5707141;1,4660495;-112;-100;6;0,287800955;868,1;14;115,4;67,44676025;65,62097852;113,5742183;
43,5698;1,4694;43,5707141;1,4660495;-113;-101;7;0,288432747;868,1;14;116,4;68,42771356;65,62097852;113,593265;
43,5732;1,4671;43,5707141;1,4660495;-93;-91;6;0,289084732;868,1;14;106,4;58,40810177;65,62097852;113,6128768;
43,5711;1,4696;43,5707141;1,4660495;-112;-99;6;0,289240184;868,1;14;114,4;66,40343229;65,62097852;113,6175462;
43,5712;1,4696;43,5707141;1,4660495;-113;-104;5;0,291097353;868,1;14;119,4;71,34783974;65,62097852;113,6731388;
43,5712;1,4696;43,5707141;1,4660495;-111;-102;4;0,291097353;868,1;14;117,4;69,34783974;65,62097852;113,6731388;
43,5732;1,4672;43,5707141;1,4660495;-95;-123;-6;0,291544986;868,1;14;138,4;90,33449333;65,62097852;113,6864852;
43,5699;1,4695;43,5707141;1,4660495;-113;-101;6;0,292353832;868,1;14;116,4;68,31042906;65,62097852;113,7105495;
43,5713;1,4696;43,5707141;1,4660495;-113;-101;6;0,293364541;868,1;14;116,4;68,28045248;65,62097852;113,740526;
43,5732;1,4673;43,5707141;1,4660495;-91;-95;0;0,294205331;868,1;14;110,4;62,25559412;65,62097852;113,7653844;
43,5698;1,4695;43,5707141;1,4660495;-113;-98;6;0,29598594;868,1;14;113,4;65,20318324;65,62097852;113,8177953;
43,5714;1,4696;43,5707141;1,4660495;-105;-104;2;0,296032251;868,1;14;119,4;71,20182433;65,62097852;113,8191542;
43,5724;1,4689;43,5707141;1,4660495;-107;-92;3;0,296442913;868,1;14;107,4;59,18978343;65,62097852;113,8311951;
43,57;1,4696;43,5707141;1,4660495;-113;-94;7;0,296858791;868,1;14;109,4;61,1776066;65,62097852;113,8433719;
43,5733;1,467;43,5707141;1,4660495;-94;-120;-3;0,297560437;868,1;14;135,4;87,15710111;65,62097852;113,8638774;
43,569;1,4689;43,5707141;1,4660495;-114;-104;4;0,298440732;868,1;14;119,4;71,13144293;65,62097852;113,8895356;
43,5715;1,4696;43,5707141;1,4660495;-113;-105;5;0,299089856;868,1;14;120,4;72,11257121;65,62097852;113,9084073;
43,5733;1,4671;43,5707141;1,4660495;-98;-122;-5;0,299734717;868,1;14;137,4;89,09386392;65,62097852;113,9271146;
43,5733;1,4671;43,5707141;1,4660495;-104;-91;5;0,299734717;868,1;14;106,4;58,09386392;65,62097852;113,9271146;
43,5699;1,4696;43,5707141;1,4660495;-113;-96;7;0,300024667;868,1;14;111,4;63,08546564;65,62097852;113,9355129;
43,5733;1,4672;43,5707141;1,4660495;-96;-121;-4;0,302108239;868,1;14;136,4;88,02535349;65,62097852;113,995625;
43,5716;1,4696;43,5707141;1,4660495;-113;-102;5;0,302525475;868,1;14;117,4;69,01336586;65,62097852;114,0076127;
43,5724;1,469;43,5707141;1,4660495;-102;-93;4;0,302726635;868,1;14;108,4;60,00759221;65,62097852;114,0133863;
43,5689;1,4689;43,5707141;1,4660495;-112;-107;1;0,305662116;868,1;14;122,4;73,92377257;65,62097852;114,097206;
43,5717;1,4696;43,5707141;1,4660495;-112;-103;5;0,306326433;868,1;14;118,4;69,9049154;65,62097852;114,1160631;
43,5724;1,4691;43,5707141;1,4660495;-109;-95;6;0,309092594;868,1;14;110,4;61,8268329;65,62097852;114,1941456;
43,5718;1,4696;43,5707141;1,4660495;-113;-101;6;0,31047927;868,1;14;116,4;67,7879527;65,62097852;114,2330258;
43,5718;1,4696;43,5707141;1,4660495;-113;-100;6;0,31047927;868,1;14;115,4;66,7879527;65,62097852;114,2330258;
43,5719;1,4696;43,5707141;1,4660495;-114;-107;3;0,314970125;868,1;14;122,4;73,66321763;65,62097852;114,3577609;
43,5724;1,4692;43,5707141;1,4660495;-97;-94;1;0,315535826;868,1;14;109,4;60,64763135;65,62097852;114,3733472;
43,5688;1,469;43,5707141;1,4660495;-113;-105;3;0,319067904;868,1;14;120,4;71,55094248;65,62097852;114,470036;
43,5724;1,4693;43,5707141;1,4660495;-88;-122;-5;0,322051694;868,1;14;137,4;88,47009312;65,62097852;114,5508854;
43,5688;1,4691;43,5707141;1,4660495;-114;-108;1;0,325114407;868,1;14;123,4;74,38788056;65,62097852;114,633098;
43,5688;1,4691;43,5707141;1,4660495;-107;-97;6;0,325114407;868,1;14;112,4;63,38788056;65,62097852;114,633098;
43,5722;1,4696;43,5707141;1,4660495;-113;-100;6;0,330327516;868,1;14;115,4;66,24970985;65,62097852;114,7712687;
43,5724;1,4695;43,5707141;1,4660495;-111;-101;4;0,335284311;868,1;14;116,4;67,12034025;65,62097852;114,9006383;
43,5724;1,4695;43,5707141;1,4660495;-108;-104;1;0,335284311;868,1;14;119,4;70,12034025;65,62097852;114,9006383;
43,5723;1,4696;43,5707141;1,4660495;-110;-101;4;0,336027078;868,1;14;116,4;67,10111937;65,62097852;114,9198592;
43,5687;1,4692;43,5707141;1,4660495;-113;-108;2;0,338498578;868,1;14;123,4;74,03746791;65,62097852;114,9835106;
43,5687;1,4692;43,5707141;1,4660495;-110;-107;3;0,338498578;868,1;14;122,4;73,03746791;65,62097852;114,9835106;
43,5687;1,4692;43,5707141;1,4660495;-114;-108;3;0,338498578;868,1;14;123,4;74,03746791;65,62097852;114,9835106;
43,5687;1,4692;43,5707141;1,4660495;-113;-103;7;0,338498578;868,1;14;118,4;69,03746791;65,62097852;114,9835106;
43,5687;1,4692;43,5707141;1,4660495;-111;-101;4;0,338498578;868,1;14;116,4;67,03746791;65,62097852;114,9835106;
43,5686;1,4692;43,5707141;1,4660495;-113;-107;4;0,345956119;868,1;14;122,4;72,84818456;65,62097852;115,172794;
43,5686;1,4693;43,5707141;1,4660495;-107;-102;4;0,351909553;868,1;14;117,4;67,69998375;65,62097852;115,3209948;
43,5685;1,4693;43,5707141;1,4660495;-112;-107;1;0,359432849;868,1;14;122,4;72,51624957;65,62097852;115,504729;
43,5685;1,4693;43,5707141;1,4660495;-113;-106;4;0,359432849;868,1;14;121,4;71,51624957;65,62097852;115,504729;
43,5685;1,4693;43,5707141;1,4660495;-110;-101;5;0,359432849;868,1;14;116,4;66,51624957;65,62097852;115,504729;
43,5684;1,4694;43,5707141;1,4660495;-113;-106;2;0,372928133;868,1;14;121,4;71,19610192;65,62097852;115,8248766;
43,5684;1,4694;43,5707141;1,4660495;-109;-101;5;0,372928133;868,1;14;116,4;66,19610192;65,62097852;115,8248766;
43,5684;1,4695;43,5707141;1,4660495;-112;-105;4;0,378800381;868,1;14;120,4;70,06039674;65,62097852;115,9605818;
43,5684;1,4695;43,5707141;1,4660495;-110;-105;2;0,378800381;868,1;14;120,4;70,06039674;65,62097852;115,9605818;
43,5685;1,4698;43,5707141;1,4660495;-114;-102;5;0,389759765;868,1;14;117,4;66,81266478;65,62097852;116,2083137;
43,5684;1,4697;43,5707141;1,4660495;-113;-108;2;0,390778504;868,1;14;123,4;72,78999157;65,62097852;116,230987;
43,5683;1,4696;43,5707141;1,4660495;-114;-106;4;0,392275569;868,1;14;121,4;70,75677965;65,62097852;116,2641989;
43,5683;1,4696;43,5707141;1,4660495;-107;-104;4;0,392275569;868,1;14;119,4;68,75677965;65,62097852;116,2641989;
43,5685;1,4699;43,5707141;1,4660495;-114;-107;3;0,396038204;868,1;14;122,4;71,67386322;65,62097852;116,3471153;
43,5684;1,4698;43,5707141;1,4660495;-113;-106;4;0,396877351;868,1;14;121,4;70,65547857;65,62097852;116,3655;
43,5682;1,4696;43,5707141;1,4660495;-112;-107;3;0,399967041;868,1;14;122,4;71,58812077;65,62097852;116,4328577;
43,5685;1,47;43,5707141;1,4660495;-113;-103;5;0,402379988;868,1;14;118,4;67,53587742;65,62097852;116,4851011;
43,5682;1,4697;43,5707141;1,4660495;-112;-106;2;0,405767924;868,1;14;121,4;70,46305063;65,62097852;116,5579279;
43,5682;1,4697;43,5707141;1,4660495;-111;-106;3;0,405767924;868,1;14;121,4;70,46305063;65,62097852;116,5579279;
43,5684;1,47;43,5707141;1,4660495;-113;-105;4;0,40927817;868,1;14;120,4;69,38823325;65,62097852;116,6327453;
43,5683;1,4699;43,5707141;1,4660495;-112;-106;4;0,410233427;868,1;14;121,4;70,36798397;65,62097852;116,6529946;
43,5683;1,4699;43,5707141;1,4660495;-113;-106;4;0,410233427;868,1;14;121,4;70,36798397;65,62097852;116,6529946;
43,5683;1,47;43,5707141;1,4660495;-111;-109;0;0,416359073;868,1;14;124,4;73,23924421;65,62097852;116,7817343;
43,5682;1,4699;43,5707141;1,4660495;-112;-107;3;0,417594316;868,1;14;122,4;71,2135133;65,62097852;116,8074652;
43,5682;1,4699;43,5707141;1,4660495;-109;-120;-3;0,417594316;868,1;14;135,4;84,2135133;65,62097852;116,8074652;
